facility_name,facility_code,unit_code,power_mw,emissions_t,timestamp,lat,lon
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-10 18:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.111,0.0,2026-05-10 18:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-10 18:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10 18:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.017,0.0,2026-05-10 18:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10 18:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.035,0.0,2026-05-10 18:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.005,0.0,2026-05-10 18:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.068,0.0,2026-05-10 19:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.168,0.0,2026-05-10 19:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.035,0.0,2026-05-10 19:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.045,0.0,2026-05-10 19:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10 19:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.058,0.0,2026-05-10 19:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.129,0.0,2026-05-10 19:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.06,0.0,2026-05-10 19:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-10 19:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-10 19:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.022,0.0,2026-05-10 19:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.009,0.0,2026-05-10 19:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.032,0.0,2026-05-10 20:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-10 20:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.041,0.0,2026-05-10 20:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.064,0.0,2026-05-10 20:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10 20:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.017,0.0,2026-05-10 20:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.003,0.0,2026-05-10 20:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.017,0.0,2026-05-10 20:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-10 20:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.07,0.0,2026-05-10 20:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.119,0.0,2026-05-10 20:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-10 20:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.073,0.0,2026-05-10 21:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.1,0.0,2026-05-10 21:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.017,0.0,2026-05-10 21:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.019,0.0,2026-05-10 21:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-10 21:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.022,0.0,2026-05-10 21:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.059,0.0,2026-05-10 21:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.077,0.0,2026-05-10 21:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.16,0.0,2026-05-10 21:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.075,0.0,2026-05-10 21:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.02,0.0,2026-05-10 21:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.043,0.0,2026-05-10 21:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.125,0.0,2026-05-10 22:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-10 22:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.177,0.0,2026-05-10 22:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.034,0.0,2026-05-10 22:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.055,0.0,2026-05-10 22:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.047,0.0,2026-05-10 22:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-10 22:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.005,0.0,2026-05-10 22:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.596,0.0,2026-05-10 22:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.338,0.0,2026-05-10 22:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-10 22:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.65,0.0,2026-05-10 22:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.38,0.0,2026-05-10 23:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.626,0.0,2026-05-10 23:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.376,0.0,2026-05-10 23:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.048,0.0,2026-05-10 23:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.023,0.0,2026-05-10 23:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.042,0.0,2026-05-10 23:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.094,0.0,2026-05-10 23:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.011,0.0,2026-05-10 23:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.643,0.0,2026-05-10 23:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.369,0.0,2026-05-10 23:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.042,0.0,2026-05-10 23:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.792,0.0,2026-05-10 23:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.207,0.0,2026-05-11 00:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.805,0.0,2026-05-11 00:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.915,0.0,2026-05-11 00:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.036,0.0,2026-05-11 00:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.957,0.0,2026-05-11 00:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.299,0.0,2026-05-11 00:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11 00:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.056,0.0,2026-05-11 00:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11 00:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-3.521,0.0,2026-05-11 00:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.512,0.0,2026-05-11 00:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.799,0.0,2026-05-11 00:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.242,0.0,2026-05-11 01:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.052,0.0,2026-05-11 01:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-11 01:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.021,0.0,2026-05-11 01:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.839,0.0,2026-05-11 01:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.051,0.0,2026-05-11 01:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.013,0.0,2026-05-11 01:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.064,0.0,2026-05-11 01:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.027,0.0,2026-05-11 01:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.714,0.0,2026-05-11 01:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.435,0.0,2026-05-11 01:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.814,0.0,2026-05-11 01:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.196,0.0,2026-05-11 02:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.023,0.0,2026-05-11 02:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.023,0.0,2026-05-11 02:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.772,0.0,2026-05-11 02:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.239,0.0,2026-05-11 02:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-11 02:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11 02:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11 02:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.011,0.0,2026-05-11 02:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.713,0.0,2026-05-11 02:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.011,0.0,2026-05-11 02:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.02,0.0,2026-05-11 02:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.267,0.0,2026-05-11 03:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.009,0.0,2026-05-11 03:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.024,0.0,2026-05-11 03:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-11 03:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.018,0.0,2026-05-11 03:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-11 03:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.051,0.0,2026-05-11 03:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11 03:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11 03:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.091,0.0,2026-05-11 03:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11 03:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-11 03:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11 04:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.935,0.0,2026-05-11 04:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.921,0.0,2026-05-11 04:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.195,0.0,2026-05-11 04:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.884,0.0,2026-05-11 04:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.992,0.0,2026-05-11 04:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.216,0.0,2026-05-11 04:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-2.245,0.0,2026-05-11 04:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.141,0.0,2026-05-11 04:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-11 04:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.1,0.0,2026-05-11 04:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.057,0.0,2026-05-11 04:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.078,0.0,2026-05-11 05:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.047,0.0,2026-05-11 05:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.003,0.0,2026-05-11 05:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.003,0.0,2026-05-11 05:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-11 05:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.015,0.0,2026-05-11 05:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-11 05:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11 05:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.046,0.0,2026-05-11 05:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.004,0.0,2026-05-11 05:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.069,0.0,2026-05-11 05:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.013,0.0,2026-05-11 05:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-11 06:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-11 06:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.207,0.0,2026-05-11 06:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.112,0.0,2026-05-11 06:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11 06:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.049,0.0,2026-05-11 06:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.035,0.0,2026-05-11 06:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.176,0.0,2026-05-11 06:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11 06:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.1,0.0,2026-05-11 06:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-11 06:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.005,0.0,2026-05-11 06:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-11 07:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-11 07:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.832,0.0,2026-05-11 07:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.274,0.0,2026-05-11 07:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.006,0.0,2026-05-11 07:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.717,0.0,2026-05-11 07:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.949,0.0,2026-05-11 07:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.998,0.0,2026-05-11 07:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.955,0.0,2026-05-11 07:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.828,0.0,2026-05-11 07:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.556,0.0,2026-05-11 07:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.993,0.0,2026-05-11 07:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.014,0.0,2026-05-11 08:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.935,0.0,2026-05-11 08:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.919,0.0,2026-05-11 08:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,2.242,0.0,2026-05-11 08:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.844,0.0,2026-05-11 08:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.812,0.0,2026-05-11 08:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.234,0.0,2026-05-11 08:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.137,0.0,2026-05-11 08:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.136,0.0,2026-05-11 08:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.024,0.0,2026-05-11 08:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.091,0.0,2026-05-11 08:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.975,0.0,2026-05-11 08:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.082,0.0,2026-05-11 09:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.201,0.0,2026-05-11 09:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.099,0.0,2026-05-11 09:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.011,0.0,2026-05-11 09:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.009,0.0,2026-05-11 09:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,3.495,0.0,2026-05-11 09:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,3.023,0.0,2026-05-11 09:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.152,0.0,2026-05-11 09:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.039,0.0,2026-05-11 09:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-11 09:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.055,0.0,2026-05-11 09:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.087,0.0,2026-05-11 09:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.095,0.0,2026-05-11 10:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.081,0.0,2026-05-11 10:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.184,0.0,2026-05-11 10:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.092,0.0,2026-05-11 10:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.085,0.0,2026-05-11 10:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.021,0.0,2026-05-11 10:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.013,0.0,2026-05-11 10:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11 10:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.075,0.0,2026-05-11 10:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.039,0.0,2026-05-11 10:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.21,0.0,2026-05-11 10:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.023,0.0,2026-05-11 10:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.1,0.0,2026-05-11 11:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.085,0.0,2026-05-11 11:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.086,0.0,2026-05-11 11:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-11 11:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.129,0.0,2026-05-11 11:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.036,0.0,2026-05-11 11:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.017,0.0,2026-05-11 11:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.043,0.0,2026-05-11 11:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.059,0.0,2026-05-11 11:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.06,0.0,2026-05-11 11:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.84,0.0,2026-05-11 11:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.208,0.0,2026-05-11 11:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-2.707,0.0,2026-05-11 12:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.399,0.0,2026-05-11 12:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.199,0.0,2026-05-11 12:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.782,0.0,2026-05-11 12:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.318,0.0,2026-05-11 12:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.111,0.0,2026-05-11 12:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.066,0.0,2026-05-11 12:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.065,0.0,2026-05-11 12:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.139,0.0,2026-05-11 12:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.05,0.0,2026-05-11 12:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.062,0.0,2026-05-11 12:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.077,0.0,2026-05-11 12:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11 13:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.026,0.0,2026-05-11 13:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.142,0.0,2026-05-11 13:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.022,0.0,2026-05-11 13:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11 13:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.092,0.0,2026-05-11 13:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11 13:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-11 13:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.598,0.0,2026-05-11 13:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.236,0.0,2026-05-11 13:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-2.357,0.0,2026-05-11 13:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.209,0.0,2026-05-11 13:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.677,0.0,2026-05-11 14:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.015,0.0,2026-05-11 14:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.855,0.0,2026-05-11 14:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.974,0.0,2026-05-11 14:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.941,0.0,2026-05-11 14:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.714,0.0,2026-05-11 14:25:00+10:00,-35.100751,138.483357
